Abreviatura,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
mort_respi,25.4059563267572,25.799612606692815,26.141486660271585,26.483360713850594,26.815769199171477,27.142609703163153,27.48949493993806,27.824130617790196,28.15709590124352,28.4967427622912,28.83137844014335,29.180490869449837,29.525148913693112,29.857557399013867,30.204442635788897,30.5429759005708,30.873157193359745,31.214474448806307,31.556348502385394,31.884859400775753,32.23118783941803,32.57974347059158,32.9333102849609,33.280752319868924,33.61594479585372,33.95336446436991,34.296352114215104,34.644907745388636,34.98900899149917,35.345916594665624,35.69725621650368,36.03300549062141,36.367084370340535,36.7195375884443,37.06419563268777,37.389922540413735,37.72567181453161,38.07756823450234,38.41331750862001,38.76020274539493,39.10152000084146,39.45397321894497,39.79863126318841,40.13382373917335,40.485163361011196,40.83705978098198,41.17503624763127,41.51691030121051,41.85488676785953,42.19564722517311,42.54030526941655,42.8749409472686,43.227394165372175,43.56759782455293,43.91002867626498,44.264709086899956,44.61159432367505,44.954581973519915,45.29924001776357,45.65169323586732,45.99690807824364,46.348804498214314,46.70960968831082,47.05371093442155,47.39057380480509,47.74525421544017,48.08935546155097,48.44793345911605,48.79370509962527,49.1361359513374,49.46965803292355,49.813202480901495,50.16231491020805,50.50808655071729,50.86221016321942,51.21410658319008,51.555423838636514,51.91121784553755,52.25253510098381,52.609442704150425,52.96078232598832,53.30544037023173,53.6606775789997,54.00756281577465
mort_tumor,29.277802762036774,29.315422756159453,29.35103931864246,29.38821410573421,29.425834099857212,29.463008886949122,29.501370892790444,29.536690650586262,29.57290082244418,29.61193063883198,29.6476956036589,29.68331216614213,29.72085795909323,29.757735941497764,29.795281734448793,29.83097249810384,29.868147285195718,29.905247871115737,29.941458042973665,29.977371410144215,30.014620398407924,30.051498380812426,30.088598966732466,30.123399316325447,30.158719074121315,30.19656167175971,30.232252435414782,30.269204618991136,30.305488992020937,30.342218572081766,30.381025784954105,30.418200572045958,30.45515275562231,30.49076931810554,30.528908720431296,30.565935105179417,30.602664685240285,30.64325272623678,30.679240294579202,30.717973306279738,30.757448329698647,30.79440051327499,30.831278495679513,30.868230679255838,30.90599907572243,30.941615638205633,30.98020024756242,31.01915586277848,31.056256448698477,31.094766856883435,31.132090046318993,31.169042229895343,31.20710743104929,31.245321034546976,31.28286682749804,31.319225401699644,31.35691959699437,31.39520740166385,31.4326047922712,31.470002182878602,31.506063952392847,31.542793532453693,31.581971751185254,31.62055636054207,31.65817635466496,31.694980135897627,31.732154922989505,31.769403911253207,31.805094674908275,31.843234077234055,31.882115491278245,31.919438680713764,31.95720707718029,31.995865887709023,32.033114875972736,32.071625284157726,32.109542082968,32.14790408880927,32.185375680588486,32.22210526064929,32.26054146766245,32.29779045592617,32.336152461767476,32.37362405354668
acci_trans,18.250807102340413,18.26747975903671,18.283505233125354,18.298082250901995,18.312597632239857,18.327143831797166,18.34215230464549,18.35697586817743,18.371460431295944,18.386376449486065,18.40190883206421,18.416670759157377,18.431340231592316,18.44714997814508,18.46215845099347,18.47608828616278,18.490665303939497,18.506043595420657,18.520589794978008,18.53596808645914,18.55116146862388,18.56632403256921,18.58127086897876,18.59627934182712,18.611318632894864,18.62654283327902,18.64170539722435,18.657052870486087,18.672677707722464,18.688148453861825,18.703526745342952,18.71859685463011,18.733358781723208,18.747781708402925,18.762173816863285,18.777182289711607,18.79302285448379,18.80723005362768,18.822115253598433,18.836753907813964,18.852163017514496,18.866863308168845,18.88196423567538,18.89678779920733,18.912659182198936,18.92769847326664,18.943415765161216,18.958732420203578,18.9737717112713,18.98884182055846,19.00363456587098,19.01876631159695,19.033374147593065,19.04807443824736,19.06317536575389,19.078153020382878,19.093253947889412,19.10884796690639,19.124226258387555,19.13941964055229,19.154890386691648,19.170484405708617,19.186294152261375,19.201425897987324,19.21655764371327,19.23221329916904,19.247807318186023,19.26370951939696,19.278163264296094,19.293202555363838,19.308334301089808,19.32374341079031,19.338998429393868,19.354808175946648,19.369631739478624,19.385287394934373,19.4006040499767,19.415643341044458,19.430127904162983,19.445506195644114,19.461685760829727,19.477094870530273,19.49284298064422,19.509176636926806
vacu_preva,32.66666666666715,33.28767481660948,33.73159393728146,34.21140948280575,34.67208026840893,35.14112688647749,35.61615624202148,36.08400631259503,36.52074614829667,36.98739967137522,37.47678759686006,37.938654929958204,38.426846307948004,38.909054948462426,39.38528085150154,39.8698825870061,40.3473050375403,40.865410102906935,41.366763503342455,41.8609376188076,42.343146259322054,42.82894454232173,43.29320497041008,43.79216527585557,44.29471522378619,44.762565294359796,45.25554286232983,45.784416855152124,46.28935989807293,46.800285678469216,47.307621816380156,47.81854759677632,48.315114807231595,48.7997165427362,49.31423196561748,49.80720953358762,50.3157422189937,50.84341966432092,51.362721277182644,51.85689539264775,52.37739355300444,52.914643378292226,53.42078296870811,53.92333291663873,54.47733440685758,54.981080902283345,55.50397215763024,56.025666865482066,56.51984098094726,57.02119438138282,57.55485456418533,58.07295962955196,58.598243979889105,59.123528330226065,59.65120577555339,60.1561488184742,60.68382626380142,61.18942642115721,61.685887251887024,62.188220673150354,62.69534028439397,63.21148907532157,63.67944929283702,64.12511192849722,64.6111305053807,65.05255015133724,65.5145276313773,65.97084904755125,66.43217318037291,66.89393413374559,67.35558494017653,67.83116126321356,68.25669911812486,68.67832065694178,69.0799275619516,69.49915600577833,69.89086385721828,70.29519053082751,70.68602850838174,71.08850528727744,71.47640696956495,71.87747067429812,72.26363260881399,72.65697382830027
vacu_trip,35.33333333333306,35.76345679398241,36.23936759076561,36.697240952102206,37.11348946240822,37.55610037836685,38.04727362052782,38.53428437758574,38.96579533326951,39.43199366481207,39.90512947152641,40.41711513920261,40.905513391294775,41.37309921787164,41.83929754941418,42.31659584123156,42.80360659828944,43.267029939763276,43.7429407365464,44.24382644394781,44.67811238970027,45.14292322620849,45.622996508094545,46.09196982970582,46.59008054703851,47.093741244508635,47.562714566119915,48.05388780828086,48.5464485454761,49.02235934225917,49.52740753476364,50.03800570740555,50.52085397936036,50.99676477614341,51.50736294878528,52.011023646255424,52.5035843834507,52.991982635542925,53.49980581811607,53.97432911986473,54.48770228257536,55.008012920457666,55.52138608316822,56.041696721050535,56.51344503273052,57.039305650750244,57.588753684353975,58.12491935789126,58.607518325036665,59.12202967797219,59.61904919540905,60.113590017915705,60.656147566676815,61.138995838631615,61.65712407672229,62.16217226922672,62.697792342816086,63.178458214979194,63.68464459770862,64.19003607568072,64.67238573801673,65.16415157045468,65.67588793332149,66.14242955033173,66.60034990199723,67.09964579988402,67.57476169190971,68.04849008890109,68.52974855134123,69.00431884341903,69.4233893341227,69.89156775097658,70.35781307284826,70.78634672398306,71.21933915535938,71.64316472144313,72.08998511283386,72.50325631859067,72.91984811436423,73.33866930025847,73.76110737130793,74.1582742366004,74.5576704920138,74.92153747648184
afili_socia,19.00141387775145,20.243716569186827,21.286038827366575,22.29806101990175,23.263623111781616,24.259485269306097,25.281607483722727,26.293629676257844,27.27333179877184,28.242933899404267,29.248896078810464,30.281118315108774,31.260820437622872,32.26678261702904,33.29900485332736,34.30900704148602,35.31496922089214,36.35527147469571,37.39355372412297,38.42981596917392,39.43779815295638,40.506380468028375,41.50628263430553,42.55668490999067,43.615167203181066,44.67364949637146,45.66547164514338,46.7118339120759,47.73799613524525,48.75809834528568,49.81658063847609,50.830622835387544,51.82446498853584,52.8910272992315,53.965669627432455,55.03627194688081,56.09475424007125,57.18353659890645,58.24807890522585,59.33888126843739,60.42160361414356,61.385398949062655,62.27896274031151,63.14282169912421,63.974793303735794,64.82133765480154,65.62522760921415,66.36225900813884,67.1134663313785,67.80486716760686,68.52878648492589,69.20363046400466,69.8227079648247,70.47572871790307,71.1071246560506,71.70580370203788,72.30044273927254,72.82620321664292,73.36855644484373,73.925843347957,74.45100859211867,74.92991214669462,75.42315414297435,75.87500399638,76.32218271414351,76.78048940281717,77.22164400113257,77.65610745942955,78.06755722530885,78.45373898964374,78.83790074960227,79.20530724134161,79.5989737899731,79.92780178749288,80.30289147459847,80.67655639053638,81.02174283413629,81.32331871941625,81.64366987729166,81.96845786605883,82.28191947284628,82.57783216713638,82.8783801033878,83.16237118248951
intox_quimi,89.41218961638413,89.4123467319701,89.41248625999042,89.4126105454539,89.41272662338675,89.4128485638414,89.41296346926985,89.4130783746983,89.41320266016177,89.41332811812948,89.41347116366289,89.41358372408266,89.4137162170766,89.41382174247002,89.41395658047276,89.41408555595366,89.41421335893023,89.4143352993849,89.41445958484826,89.41458387031166,89.41471870831442,89.41483361374281,89.41495086417999,89.41505873458223,89.41519122757624,89.41531199552655,89.41543393598123,89.41555822144466,89.41568602442118,89.4158185174152,89.41594280287863,89.41606474333328,89.41617495874426,89.41630276172083,89.41642821968864,89.41655250515204,89.4166885156591,89.41682218115757,89.41693825909037,89.41707544210188,89.41719621005217,89.41731463299371,89.41744126346588,89.41758079148612,89.41769921442767,89.41781060234305,89.41793488780647,89.41806855330492,89.41819870129021,89.41831595172741,89.41844609971271,89.418566867663,89.41869232563081,89.41882950864229,89.41894324156641,89.4190663545255,89.4191906399889,89.419294992878,89.41941810583708,89.41952714874363,89.41964908919827,89.41977454716609,89.41990352264705,89.42002780811049,89.42014974856524,89.42025761896744,89.42035493683032,89.42048977483311,89.42061171528783,89.42072193069875,89.42084738866657,89.42099981423497,89.4211358247422,89.42125542018815,89.42138322316471,89.42150399111503,89.42164703664838,89.42176076957246,89.42189209006212,89.42203044557809,89.42214769601527,89.42226846396562,89.42239040442036,89.42250296484008
irca_rural,41.97914526857564,42.034049122662026,42.0779722059311,42.123891792985134,42.1678148762542,42.210906082946195,42.25566104279232,42.29841949885348,42.342508957437936,42.38626566539156,42.434181756230494,42.480101343284474,42.524190801868905,42.56661650729921,42.609042212729435,42.6551281750988,42.701214137468185,42.746135472629646,42.7935524375223,42.83797464673753,42.88173135469111,42.93047932210703,42.977064410422585,43.020654743060696,43.06507695227593,43.10417515139793,43.15125936565978,43.19767807865994,43.24343129039843,43.28985000339854,43.335935965767845,43.38485030849921,43.43160177213021,43.47585760602997,43.52410644749969,43.57268803960022,43.61644474755377,43.66402808776186,43.712776055177805,43.76102489664753,43.80528073054731,43.85136669291661,43.90144566285578,43.945202370809334,43.990622831917044,44.03620966834011,44.08229563070943,44.12455496082426,44.17363567887107,44.22105264376369,44.26397747514019,44.307900558409145,44.35648215050968,44.40339998945608,44.45098332966415,44.49673654140268,44.53966137277919,44.58508183388689,44.63233242346412,44.68174589214175,44.72982835829602,44.777245323188616,44.817009023572254,44.864592363780275,44.9098464495726,44.95676428851903,45.00068737178801,45.04594145758029,45.09102916805715,45.13561775258779,45.178209833333455,45.22046916344831,45.26788612834096,45.31746597233393,45.36371831001866,45.40913877112631,45.4572212372806,45.50214257244202,45.54872766075761,45.59847388006603,45.64256333865041,45.68632004660395,45.7337370114966,45.77716096881937
irca_urban,10.000514759069167,10.363399192177898,10.679845907593464,10.991983968789752,11.295504721548346,11.60429160724114,11.91068479614556,12.21995042119606,12.530652264319464,12.847577719092488,13.160194519646653,13.475205016989012,13.799790301484766,14.10905592653522,14.431726253600148,14.745779272227278,15.066055902504,15.375800266912044,15.686502110035509,16.005342522239197,16.319395540866253,16.637757213712355,16.957555104631332,17.273044341331467,17.582309966381914,17.90402281473158,18.219033312074,18.53117137327046,18.85001178547413,19.16741597960488,19.483383955662568,19.806054282727523,20.137341918230504,20.463842160156837,20.789384923367876,21.12450247373215,21.44860901887011,21.76266203749719,22.088683540065862,22.41757747878052,22.741684023918584,23.057173260618605,23.385588459975573,23.70490761153688,24.024226763098312,24.339715999798393,24.67626976823564,25.005163706950288,25.323525379796294,25.646674446219006,25.962642422276755,26.292493839706726,26.617079124202345,26.941185669340378,27.273430783558624,27.59514363190835,27.93552731520688,28.270166126213454,28.598102586212704,28.91837921648942,29.243921979700517,29.570422221626878,29.892613809334225,30.21815657254517,30.549922947405783,30.88456175841231,31.197178558966478,31.529423673184777,31.858796351257055,32.178115502818386,32.503179526671694,32.840212034466646,33.158573707312726,33.48842512474267,33.80247814336974,34.13280830015742,34.46122349951444,34.80352214024359,35.13768221189254,35.47567219840274,35.81701336041665,36.14877973527723,36.48341854628384,36.81662113921744
sabe5_leng,12.582964418808258,12.877414666891498,13.146387659466441,13.40366617410361,13.664285968151686,13.93367662065329,14.190537475364163,14.458675148086732,14.726395160882939,14.991191554194568,15.260164546769845,15.527466899639684,15.788504353614135,16.046200528177724,16.312249901268512,16.578299274359317,16.853119505903646,17.122927818331682,17.38438293223253,17.644585066354285,17.912305079150517,18.175013172830415,18.44440382533206,18.713376817907292,18.986526409746165,19.246728543867913,19.514030896737758,19.77590367056494,20.044459003213873,20.307584756820148,20.568622210794448,20.835089243811563,21.113250754766728,21.388488646237413,21.660802918223556,21.9301935707252,22.205849122122252,22.471480835286624,22.740453827861906,23.014438739553494,23.285500031760584,23.55071408499863,23.823446016911156,24.093254329339157,24.36013902228266,24.62660605529981,24.898502667359626,25.16496970037677,25.436448652510215,25.707927604643668,25.977735917071687,26.245873589794236,26.517352541927682,26.788831494061128,27.069081304648122,27.339307277002487,27.607027289798705,27.880594541563962,28.148314554360145,28.420211166419875,28.694613738037834,28.964422050465853,29.230053763630274,29.501532715763727,29.771758688118105,30.038225721135245,30.320146171427666,30.582854265107574,30.850574277903796,31.122470889963598,31.394785161949763,31.655404955997888,31.93440178680581,32.205463079012574,32.479447990704124,32.758027161585645,33.02700015416091,33.29847910629435,33.57664061724951,33.84853722930932,34.12502810055905,34.40068365195608,34.6775921831322,34.946565175707484
sabe5_mate,17.320133002187507,17.412099166094237,17.50180502489738,17.590522000217533,17.678532630192905,17.767673412719937,17.858933231281846,17.9497692426367,18.037497334474104,18.125366695380393,18.216061437666152,18.305626027400148,18.396179500617134,18.483483785247447,18.572624567774575,18.662754233784533,18.755002935829296,18.846545292529083,18.935968613194103,19.02482685758334,19.112554949420613,19.20042431032697,19.287869864026277,19.376021763070554,19.46770538883931,19.557411247642428,19.649377411549146,19.738800732214113,19.82991928170691,19.92245052188965,20.01173257348569,20.101720970426804,20.191426829229727,20.282969185929637,20.37225123752567,20.461957096328835,20.548837573752202,20.63755454907232,20.72867309856529,20.82275829850664,20.911616542895864,21.00160493983681,21.09131079863995,21.17932142861516,21.26747332765955,21.358450608083167,21.451546924541855,21.54365435751751,21.63618559770026,21.72843429974486,21.822095692479504,21.911660282213443,22.004332791465234,22.0968640316478,22.18798258114058,22.280372552254406,22.37007841105739,22.460773153343396,22.549913935870386,22.638207103983756,22.729608191614467,22.82199816272832,22.91297544315211,23.003670185438008,23.09507127306872,23.18675489883763,23.276743295778513,23.368285652478384,23.46053435452301,23.553630670981736,23.646868256509194,23.739823303898717,23.831930736874558,23.92502705333308,24.016710679101983,24.112208569733177,24.204739809915928,24.298966278926308,24.388954675867414,24.482050992325952,24.573169541818782,24.667819818036037,24.76133994170172,24.858815599298648
sabe9_leng,31.145243483293402,31.157328079724806,31.16927882777795,31.18069418231834,31.19216690044952,31.203811709352607,31.21562860902816,31.226910115190528,31.238172500155976,31.249951157437387,31.261844541900054,31.273336381228056,31.285172402100024,31.296721605018767,31.3083664139219,31.32035540436933,31.33219142524134,31.34412305209786,31.356781284435954,31.368885002064303,31.380854871314458,31.392901225352162,31.405425609312093,31.417414599759148,31.429537438584752,31.441851489378895,31.454146418976215,31.46634574258905,31.478449460217423,31.490897359389727,31.5028481074431,31.514837097890148,31.526749603549643,31.539044533147212,31.55130122035073,31.563538786357395,31.575374807229412,31.587516767251554,31.599544000092394,31.611743323705248,31.62386616253051,31.636409667687563,31.648532506512897,31.660961284488337,31.67360039562958,31.685723234454894,31.697922558067685,31.71042782083065,31.722741871624812,31.735151528403353,31.74736997321333,31.759531054432447,31.771864226423514,31.784197398414562,31.796014298089652,31.80796504614294,31.82031733933085,31.832516662943707,31.844658622965863,31.85708740094157,31.869191118569997,31.88148604816733,31.8939148261428,31.906056786164953,31.91858117012478,31.93112467528151,31.94349608966632,31.955714534475984,31.96833452442056,31.98066769641159,31.993058231993363,32.005563494756395,32.018049636322495,32.0305357778886,32.043098404242265,32.05569927298964,32.06839574772144,32.08107310125668,32.09380781838229,32.10635132353913,32.118952192286585,32.13172515180596,32.14417305097828,32.15677391972575
sabe5_mate,11.719896476299763,11.888796833717068,12.048471541359149,12.201049595328385,12.355046980032068,12.508571254491137,12.66091275333782,12.817275689266044,12.970563408602485,13.123614572816454,13.273827075561407,13.42356646806135,13.574252081051194,13.723991473551136,13.873257755806373,14.022997148306317,14.176757977887748,14.329099476734427,14.48073131021402,14.635201805162588,14.788252969376787,14.942486909202945,15.089624195356121,15.240309808345934,15.395726523784248,15.551852904590035,15.703957848314284,15.856772457406032,16.009113956252733,16.164057561446327,16.31805494615006,16.475127547445584,16.630544262883905,16.786670643689686,16.94445291035239,17.100342736035564,17.25694222708621,17.412122387402082,17.571797095044328,17.726504145115417,17.88002841957443,18.038520351604376,18.196539173389567,18.351482778583097,18.507609159388892,18.66042376848045,18.816077039041332,18.971020644234866,19.124781473816167,19.278305748275127,19.435851459815353,19.59150473037624,19.749760107283844,19.908961704681225,20.070055743057914,20.22523590337391,20.38159883930205,20.538198330352717,20.692668825301308,20.850687647086502,21.006104362524926,21.162703853575408,21.316464683156813,21.473064174207284,21.629663665257855,21.791230813879594,21.95090552152184,22.111999559898514,22.264577613867697,22.420703994673488,22.580378702315713,22.74147274069244,22.89830878686544,23.062951152078607,23.221916194353604,23.377332909792006,23.53677106231168,23.69526299434171,23.855410812228854,24.012246858401898,24.17286778653374,24.331359718563764,24.49458275304257,24.653784350439917
cober_media,23.504000000000502,24.109722733195202,24.6123065305792,25.1122681516286,25.57814148033381,26.050133220485563,26.53523584230835,27.01159787635054,27.477471205055966,27.96869223832514,28.45029862503547,28.9345271880801,29.421377927458845,29.910850843171854,30.406442170331296,30.90115943871271,31.381891766645147,31.86262409457742,32.337238011063405,32.824088750442165,33.298702666928165,33.78817558264116,34.275900380798085,34.774987943069775,35.25659432978027,35.75043753938351,36.231169867315934,36.71714654791667,37.196130758292966,37.691722085452334,38.1811950011654,38.65843109398552,39.171503596706096,39.663598688753254,40.14520507546372,40.639048285067055,41.13376555344826,41.62411252793941,42.11533356120851,42.599562124253254,43.089909098744144,43.59249289612813,44.10556539884862,44.59853454967383,45.096748053167566,45.5975837329952,46.09055288382053,46.57565550564313,47.08435771447349,47.600052393528145,48.09739183824381,48.585116636400684,49.061478670442696,49.55007752737775,50.04479479575901,50.533393652694066,51.021118450850764,51.526324424568905,52.01929357539415,52.509640549885155,52.99212099537372,53.482467969864686,53.97194088557778,54.464035977624924,54.92990930633041,55.418508163265265,55.9149735492027,56.4018242885816,56.89129720429447,57.365911120780574,57.861502447939905,58.368456539214165,58.88589933582497,59.371001957647614,59.859600814582684,60.37529549363733,60.90060481925085,61.39182585251981,61.89440964990388,62.40573403506816,62.91880653778893,63.40915351227987,63.90387078066125,64.40645457804517
cober_trans,17.466666666666832,18.584184564645206,19.46797322905932,20.242201315240308,21.05781895319826,21.812569603248914,22.657403395402376,23.434066161099626,24.12794982324291,24.890004511842378,25.64232048237673,26.482284915497594,27.29059851490666,28.12325890947863,28.851228084850057,29.652237645710258,30.431335090923845,31.215301895170004,31.97735658376953,32.69802172059209,33.53555147419668,34.36090783021981,35.10105040317263,35.92884143871207,36.71767760199079,37.53816459898135,38.288045889999424,39.12801032312031,39.965540076724935,40.73246412435703,41.521300287635746,42.23222670639316,43.0186281901556,43.80746435343435,44.60579346455768,45.40850039427235,46.20439482587936,47.010273745772146,47.812980675486806,48.59183235047979,49.401597548522744,50.17191633386374,50.92592967325258,51.66021980629047,52.38550853192503,53.13684142157697,53.838497640020634,54.53213553194336,55.27761598168029,55.97757483126945,56.7065040648335,57.36020400361313,58.03483297715696,58.678794197871426,59.352217343001946,60.0178449091424,60.62553170733306,61.24027677385197,61.8761966453557,62.54182421149617,63.1251642145239,63.786145169162594,64.37946966047612,64.89756485700518,65.48186491822557,66.05522043296747,66.59935979351394,67.18171671565926,67.67008119486178,68.19376003839547,68.74104836643028,69.29322907618742,69.78233086605175,70.29164740270835,70.84454240043758,71.30150181614893,71.80083386451967,72.2804427065395,72.7184162265617,73.1787934026717,73.59630640568119,74.00410371331536,74.39412095367356,74.7512585092169
jardi_infan,13.567673815901353,13.776084619077679,13.984834301608412,14.186806397044235,14.389456251189596,14.584989638885093,14.779845267871021,14.980461845887866,15.185483855516578,15.385761554178698,15.586717011550334,15.780894881826816,15.97575051081281,16.16958950173454,16.369867200396648,16.569128260994493,16.764661648690005,16.961211674449792,17.160133855692795,17.35600612274303,17.553233907212274,17.749106174262515,17.946672838086545,18.14525613997487,18.344517200572707,18.538695070849123,18.737956131446975,18.92908408753059,19.128345148128417,19.317439828083476,19.515684250617042,19.710539879602987,19.910817578265128,20.10228441370346,20.297140042689417,20.49741774135151,20.69769544001361,20.89593986254713,21.10231738959489,21.301578450192743,21.502533907564295,21.691628587519432,21.88478981973154,22.08066208678182,22.283311940927227,22.483250760234583,22.689967166637057,22.893633658846753,23.094250236863576,23.28842810714005,23.48972244386641,23.690000142528504,23.89027784119059,24.093266574690748,24.29489979077189,24.49551636878873,24.69782734357938,24.90047719772477,25.100077137677367,25.302049233113223,25.499277017582518,25.699554716244577,25.90017129426148,26.100787872278314,26.301404450295152,26.494226803152586,26.68874355278381,26.889021251445897,27.08319912172237,27.285510096512997,27.477315811306074,27.673526957711143,27.87583793250173,28.07137132019725,28.271310139504518,28.47260447623094,28.675932089085826,28.877226425812207,29.072082054798155,29.27100423604124,29.469248658574777,29.66715420175363,29.870481814608535,30.06906511649683
cober_super,13.399999999999768,13.796668190995257,14.160468302600185,14.522467423553534,14.880414315541364,15.238811455191696,15.59585785185372,15.94975251487542,16.308599902188686,16.664745803524937,17.02269269551247,17.378838596848723,17.73588499351056,18.100585600441256,18.463935464383443,18.829086318977183,19.18117999134744,19.540027378660806,19.8862678314135,20.249167447692802,20.604412853703277,20.96416073634245,21.31265242740962,21.67870377732892,22.036650669316533,22.39459756130423,22.753444948617744,23.112742583593928,23.470239227918707,23.828186119906263,24.18703350721966,24.54588089453313,24.898875062229106,25.259973687856874,25.615669341530037,25.980369948460847,26.33561535447125,26.694912989447545,27.047907157143527,27.40540380146817,27.77460688502781,28.129852291038205,28.487799183025825,28.843494836699083,29.200991481023756,29.559388620674326,29.922738484616506,30.285638100895746,30.64853771717504,31.010987085791356,31.372535959082064,31.733634584709897,32.094282962674725,32.454030845313866,32.81332848029026,33.173076362929415,33.53282424556859,33.89392287119629,34.25682248747553,34.61431913180037,34.976768500416796,35.34146910734762,35.706169714278374,36.06726833990613,36.427016222545305,36.79531881077909,37.154616445755345,37.51391408073162,37.87681369701092,38.24106405627889,38.60891639684983,38.970915517803355,39.342820087340144,39.70301821764211,40.06141535729267,40.42431497357194,40.78856533283985,41.15236544444495,41.521118280341575,41.88942086857548,42.25997469512369,42.63142901699766,42.998380862242826,43.370285431779564
brech_educ,10.001137887717235,10.767994725116179,11.513937285131155,12.243613184958987,12.94424147730966,13.605365023491226,14.26765047397191,14.991516852304267,15.695630857552105,16.391611532706342,17.115477911038674,17.79983954320201,18.479553558169,19.19644851070679,19.8819720471692,20.615133659894287,21.32621909093669,22.015228340296396,22.713532824048812,23.399056360511235,24.085741801272743,24.76313200764155,25.456788874197635,26.151607645052785,26.832483564318853,27.547054708258507,28.248844904908186,28.987816039128717,29.679149097086558,30.35886311205355,31.06181521300232,31.77057683544652,32.49095750088159,33.169509611549486,33.894537894180985,34.63467093270059,35.32832779925663,36.02082276151357,36.74352723554686,37.438346006402,38.12038382996716,38.810554983625956,39.53790707485557,40.26293535748705,40.97750650142672,41.666515750786424,42.36714404313702,43.074743761282164,43.792800618119045,44.4911051018715,45.209161958708435,45.915599772554444,46.629009012194985,47.29710398417107,48.01864655390533,48.716951037657665,49.42455075580274,50.09729334497523,50.79443592442863,51.49971183397554,52.20382583922346,52.94395887774294,53.653882404486296,54.37542497422043,55.11671991703917,55.82199582658619,56.55515743931121,57.285995243438244,58.02380447335964,58.71165181842007,59.425061058060734,60.12568935041131,60.861174771734596,61.574584011375165,62.298450389707526,63.04090723682527,63.73688791197957,64.46075429031191,65.18113495574704,65.90945406700743,66.62445999989524,67.33481831558667,68.06270263789877,68.78172651476633
anal_mas15,13.931530079855428,14.346296174948677,14.761062270041494,15.169279426790634,15.574767859230223,15.987350974875142,16.386836213832883,16.797236350030136,17.207090741365263,17.606575980323175,17.999512280937445,18.393540071275574,18.797937013991156,19.2088828950502,19.61327983776573,20.012219331861683,20.40788435678574,20.792634484470497,21.193211213152267,21.60088262503968,22.010191271512824,22.422774387157844,22.834811757940813,23.245757638999898,23.651246071439274,24.043636627191688,24.436572927805972,24.821323055490815,25.23226893654984,25.640486093299064,26.03778835280917,26.436182102043112,26.847127983102187,27.2482504566459,27.654830378809276,28.047220934561494,28.452709367001003,28.855469075130685,29.257683038398326,29.654439553046327,30.0588364957618,30.456138755271933,30.85889846340157,31.26220391639317,31.673695542314178,32.074272270995934,32.47921495857338,32.877062962945445,33.28418862997082,33.688039827824326,34.09516549484959,34.49355924408349,34.90013916624698,35.29089248741347,35.691469216095186,36.08822573074315,36.49043969401078,36.88774195352079,37.28449846816891,37.680163493092934,38.08510618067035,38.478042481284675,38.87043303703699,39.27155551058083,39.67486096357242,40.07380045766827,40.47546867607395,40.870587956136106,41.26898170536996,41.660280771398355,42.05922026549423,42.456522525004154,42.860373722857744,43.258767472091684,43.65006653812019,44.05173475652585,44.44467105714012,44.82832969510096,45.234363872402405,45.63384911136014,46.03169711573206,46.4219046920365,46.80556332999739,47.19467941657806
escu_inter,54.10100752088849,54.10113962189476,54.101256880091384,54.10136894330463,54.10149213862519,54.10161384966491,54.10172146003534,54.10184094465359,54.10195449214798,54.102073234625784,54.102197914227474,54.10231591456481,54.10244504700947,54.102561563065834,54.102684758386566,54.102797563740516,54.102913337656425,54.103055086489334,54.10318050823152,54.10330667211418,54.103431351715884,54.103554547036595,54.1036732895144,54.1037808998849,54.10390038450322,54.104020611262,54.10413193233493,54.10425364337473,54.104364964447626,54.1044903861898,54.104592059436406,54.10470338050938,54.10482731797061,54.10495496613426,54.105078161454976,54.10519541965186,54.1053186149726,54.10543216246705,54.10553828855662,54.10566148387741,54.10579210060309,54.10591455378334,54.10602364843484,54.106142390912716,54.106262617671476,54.10637245446347,54.1064874862388,54.10659138590688,54.106707901963205,54.10682516016004,54.106948355480796,54.107074519363486,54.107208846791515,54.10733872137665,54.10746636954031,54.1075992126874,54.107728345131974,54.10785005617173,54.10795618226128,54.10807863544157,54.10819886220035,54.10833318962839,54.10845638494911,54.1085780959889,54.10868719064036,54.10881112810164,54.10893135486045,54.109063455867,54.10918294048528,54.1093105886489,54.109429331126705,54.10955994785231,54.10966310537998,54.10979001140315,54.109902816757035,54.110023043515845,54.11014772311754,54.11026275489295,54.11038372379221,54.11050766125348,54.110636793698106,54.11075702045684,54.110898769289705,54.11102641745334
