Abreviatura,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
mort_menor,3343.400296335541,3343.398290476691,3343.3951616886293,3343.3826810513183,3343.3832021199514,3343.379337872389,3343.3726049533757,3343.372620575739,3343.3650810877352,3343.368354039457,3343.3655520947773,3343.3614310507023,3343.3674852757167,3343.365120532753,3343.3567306640866,3343.350981265048,3343.349123722202,3343.3624080223076,3343.3663540223492,3343.3612989990474,3343.3546677160584,3343.341934300883,3343.3462757335647,3343.334790943657,3343.32983561874,3343.3252010533356,3343.3250993346646,3343.307266787604,3343.304793040033,3343.304239186417,3343.3152984735916,3343.310097256973,3343.3070553559915,3343.2967442804165,3343.2856615437304,3343.2834404625105,3343.2720236643772,3343.266483432076,3343.2673846729767,3343.2798626396043,3343.2822542788745,3343.282959298605,3343.2789873048805,3343.281227806032,3343.275872990844,3343.280641215754,3343.2780953415363,3343.2796664239395,3343.2758915729696,3343.2770192916937,3343.273335168545,3343.2586248210137,3343.2549434865086,3343.262210091536,3343.2520673033946,3343.2597282060065,3343.2529546918736,3343.2558653821807,3343.24595198941,3343.2493807374785,3343.247503986974,3343.263534802959,3343.268510323273,3343.269702612239,3343.261074242786,3343.2538153015003,3343.2521640288505,3343.2436785758387,3343.229530662689,3343.2310002482754,3343.226416773393,3343.219553286534,3343.216382875502,3343.224135170837,3343.218628345722,3343.216994169142,3343.216136447838,3343.2030446495755,3343.186553858341,3343.1880635879493,3343.183039793371,3343.1901201152773,3343.182621099559,3343.171331675806
mort_bebe,3325.468966698953,3325.470972557797,3325.4741013458643,3325.4865819831757,3325.4860609145385,3325.4899251621027,3325.496658081118,3325.496642458747,3325.5041819467606,3325.5009089950395,3325.5037109397163,3325.507831983789,3325.5017777587746,3325.504142501745,3325.512532370405,3325.5182817694463,3325.5201393122825,3325.506855012186,3325.502909012135,3325.507964035435,3325.5145953184283,3325.5273287336136,3325.522987300931,3325.5344720908306,3325.53942741575,3325.544061981155,3325.5441636998266,3325.561996246893,3325.5644699944582,3325.565023848086,3325.5539645608974,3325.559165777515,3325.5622076785025,3325.5725187540847,3325.5836014907627,3325.5858225719844,3325.5972393701136,3325.602779602421,3325.6018783615054,3325.5894003948924,3325.587008755612,3325.5863037358945,3325.5902757296185,3325.588035228463,3325.5933900436485,3325.588621818743,3325.5911676929577,3325.5895966105527,3325.59337146152,3325.5922437427994,3325.595927865953,3325.610638213479,3325.6143195479876,3325.6070529429567,3325.6171957310894,3325.6095348284853,3325.61630834261,3325.6133976523165,3325.623311045074,3325.619882297014,3325.6217590475094,3325.605728231528,3325.600752711222,3325.599560422251,3325.6081887917057,3325.6154477329915,3325.6170990056403,3325.625584458657,3325.6397323718,3325.6382627862195,3325.642846261095,3325.6497097479532,3325.652880158987,3325.645127863651,3325.650634688768,3325.6522688653563,3325.6531265866524,3325.6662183849085,3325.6827091761547,3325.68119944654,3325.6862232411218,3325.679142919211,3325.6866419349344,3325.697931358683
inci_tuber,320.2327572255128,320.2266093742012,320.2268258854147,320.227035619409,320.21977861562374,320.21281694331805,320.2048038767568,320.20191942600724,320.21026907422186,320.18611151209154,320.1897208779793,320.19300741159725,320.1916704077112,320.1917266485485,320.1828263994385,320.18033970454275,320.168241801768,320.15364285244516,320.1663837815689,320.1505331954508,320.14987413679734,320.15576582270313,320.14045600988794,320.1249284764223,320.1218361020997,320.1160990328677,320.122935291118,320.1218940042012,320.11198150746105,320.0903630300761,320.0847030851663,320.0873243113867,320.0862772825563,320.0746363894407,320.07451521414845,320.0786041731146,320.07473096141723,320.0751041276327,320.0644086735661,320.0341804934748,320.03121530232005,320.021461640359,320.0118716834952,320.006382067547,319.9897021371857,319.98717242785574,319.98050865891446,319.9749720000017,319.9636865103269,319.96365390434266,319.95803216525735,319.95429551071265,319.9524514202499,319.94004517136193,319.93097908105307,319.9456808001434,319.940349467768,319.9282182671676,319.92773926901907,319.9187770547651,319.90659180298843,319.89895230535814,319.89973406550195,319.8878125177584,319.87354896407027,319.867359835218,319.86047709818615,319.8499607595485,319.84418623853736,319.83422331268224,319.8221319839481,319.8014122675537,319.79239345922764,319.7915050484411,319.78278038410673,319.77937793601376,319.7757813202285,319.76506169462385,319.7768886901874,319.7706798880872,319.76599912940407,319.75782456642315,319.75675753990396,319.75797372079575
mort_malar,323.9490875799463,323.94236201705974,323.9129526077257,323.8788276431003,323.86389026170343,323.8549248788266,323.84227723422873,323.8229500753042,323.80898455191596,323.8032341191118,323.78090172310795,323.7522452553738,323.75216949564606,323.7449010950709,323.74169046419007,323.73748991217104,323.7184782957801,323.72099876633297,323.6939855345846,323.6755040156903,323.66519394565006,323.65908911491454,323.65263165725787,323.63381823146926,323.62069351048774,323.6166287554395,323.61051315774887,323.59492326333583,323.58440807337456,323.57498772589565,323.570737226472,323.55760839511413,323.5334239577933,323.52727074283536,323.5071836434608,323.49313554246555,323.49088194995164,323.4786444988468,323.47339884051524,323.4666327747747,323.46079445683955,323.4505826617445,323.4388523063513,323.4274942385562,323.4204594690719,323.3990994780589,323.3866700464971,323.39039556548636,323.38405665427223,323.3682363117563,323.365964460635,323.36194370393866,323.35633757664317,323.3518656872223,323.329049887273,323.3225085515024,323.3052434677877,323.29277294818223,323.28752426611555,323.27852366491334,323.27577240524516,323.277930781145,323.26714186918935,323.2597484515821,323.2508406310882,323.24138637125617,323.2319330342578,323.2295171323195,323.2182458807772,323.21008918174726,323.20808575837765,323.2098076093344,323.2038968886725,323.18495417809567,323.171882081273,323.15996559348486,323.14661678317685,323.14274959988506,323.11834488637885,323.11608172152023,323.1186604604987,323.1111402713888,323.09042950500884,323.08334995878266
mort_deng,304.8583903548233,304.8737210133624,304.90231065176187,304.93537168983374,304.9604537212895,304.9791250037923,304.9993193527044,305.0283193726653,305.0422825830037,305.05788459075865,305.0858216054375,305.11970904362613,305.1278243615808,305.14556995316906,305.16224329866634,305.183258573786,305.21323866410546,305.22878213175994,305.24745621470635,305.2793426564407,305.3000841903089,305.32672796255395,305.34471986516013,305.36942787219914,305.3850948630261,305.39633734394994,305.4004161966422,305.4096774027612,305.4177291487657,305.4480607463696,305.46167520576614,305.46617880259043,305.4918232798464,305.50035068945664,305.5225274280607,305.5384603103734,305.55594840947975,305.5751818283181,305.5917299943698,305.6144641047349,305.6284000910255,305.64774478339444,305.6749820379869,305.70079550077395,305.71282731584205,305.7365093848733,305.7622705056661,305.7656950369086,305.7887459755361,305.804694839373,305.80736648867895,305.8258616988914,305.8304998049,305.8491040582427,305.8715739199092,305.8805866693704,305.9024658507942,305.91718966761573,305.93612220129313,305.95479225845577,305.97896874352836,305.9910230084246,305.99623999880333,306.0190048784766,306.04310856915646,306.0544068564017,306.0691167169155,306.08111320928697,306.0909304741422,306.0941960206232,306.11041438027445,306.1211744589676,306.1528235670663,306.1690094947218,306.1819527266006,306.2037527924893,306.2272773703466,306.2356611836267,306.24889847724097,306.2527094092696,306.2632892951127,306.28515468116615,306.30524619368055,306.3178708782639
mort_sida,317.48261218220017,317.4801549378602,317.4807581975799,317.48161239013916,317.4787247438651,317.4759805165459,317.4764468787932,317.46965846850554,317.4613111333419,317.4756171205204,317.46640313595725,317.4578856318849,317.4511830775445,317.44064964569367,317.4360871801882,317.42175915198277,317.4228885808299,317.4194235919438,317.4150218116225,317.41746747490095,317.407695069727,317.38126444231074,317.3850398101766,317.39467276239145,317.39522286686883,317.393782210226,317.38898269697427,317.3963526721841,317.408728612881,317.40943584014036,317.40573182507745,317.4117358333914,317.41132282228733,317.4205895207492,317.41862105681207,317.4126473165278,317.4012860216338,317.39391688768427,317.39330983403113,317.407569969499,317.4024374922976,317.40305825698397,317.3971413146493,317.3881755356044,317.3998584203815,317.400066051695,317.3933981314053,317.39178474008514,317.3863582023465,317.386262287012,317.39148422791146,317.38074642894003,317.3835585406895,317.38183242565617,317.3912444542476,317.3740713214664,317.37478855613267,317.384666459517,317.3714616060544,317.3707543643481,317.36151439072074,317.35494124755496,317.3597314089881,317.35628149466555,317.35534917816676,317.3596942796068,317.3613204931221,317.36225624132743,317.3694847490258,317.3843388274286,317.38221521988135,317.39045300662724,317.3737334275159,317.37737862122424,317.3862321505024,317.3797510204944,317.37317186873105,317.37937486434663,317.37871528867555,317.3833763236062,317.37489845746705,317.36872782350457,317.3704141038899,317.3636527846398
mort_inten,93.21508555518828,93.21356544522902,93.20322020592518,93.1864575684199,93.1781470939573,93.17645003060196,93.14800995609086,93.14464839900225,93.12961906704078,93.12425386135119,93.11209113017432,93.09495783277919,93.07368047981281,93.06896566018384,93.0589289118589,93.03126283352249,93.02348517476884,93.00911600480332,92.99738737952661,92.98505124213604,92.97717238193549,92.95827996360272,92.94360572739313,92.91704571269867,92.9016795031398,92.89716784319737,92.87640094289496,92.86462621566062,92.86409169782895,92.85668190049647,92.83883800220967,92.83187409807768,92.81437123917465,92.8023041118207,92.80442266254597,92.79899871309547,92.79839875633657,92.78182027899949,92.78010093441,92.77437368842551,92.77103537667966,92.77120861742384,92.75938909111687,92.76352751574046,92.7571629962195,92.75450072035065,92.73874158482619,92.73418479637924,92.72628935177988,92.72744711774409,92.72146992989127,92.70521219969692,92.71204273870684,92.69167547570098,92.67784069421619,92.67237574170245,92.65027079551997,92.64041013217985,92.61960768548401,92.62604166713153,92.60907706640977,92.59659027794174,92.58849321861067,92.5812368196786,92.56896122460316,92.56565159884072,92.55897696010246,92.54776466877459,92.54482608406683,92.5398950911108,92.52994188077983,92.5313233529335,92.53140776097898,92.53675707656197,92.52249448540422,92.51658578857133,92.5215573245863,92.50997085093115,92.50244699434137,92.49891643822679,92.49150396062883,92.48623977043363,92.47801777536203,92.474720311416
mort_cardi,91.11763115047704,91.12333240814105,91.1130141931487,91.10765257990711,91.09733158511509,91.0861846834291,91.09172155521281,91.07905833948891,91.07556619852119,91.0791263229383,91.08720921014363,91.09346965677878,91.08353685223936,91.08091949767356,91.0753749473088,91.07134991175533,91.06967943624302,91.07099665625648,91.05712024907473,91.0540199194506,91.04781398786702,91.04844844859393,91.04926977074716,91.0359982476051,91.0372056629642,91.04012809555975,91.05702200475324,91.05810167777592,91.0541934135927,91.04465487294537,91.05791148298361,91.06342809952945,91.06198295487157,91.05907591242979,91.06380436711868,91.06644241399303,91.05805948091829,91.0473434073291,91.03665600045936,91.03167786195864,91.02592997286426,91.01394004968805,91.01643831278218,91.01309692572474,91.0082889564288,91.01207715543786,91.01607964931705,91.02085819762262,91.01426495858782,91.00858488976976,91.01639476723096,91.02390631641158,91.01834369192754,91.02011911055814,91.01750055526699,91.01698398860928,91.0244235049368,91.02923508949651,91.0322895883969,91.02036488222976,91.01887482744247,91.00815418971716,90.99267783831355,90.99885324029839,90.99637520540192,90.98875462173076,90.98684585352106,90.99113816887146,90.99261623576177,90.99128207624761,90.9958143546506,90.99751403679726,90.99514525427207,90.9904362708091,90.99285230463043,90.98026295162077,90.98281732104378,90.9820734809775,90.98033813783037,90.97485246791602,90.98016171514325,90.9795532303615,90.97712409210347,90.97316145707302
mort_cance,89.3906729449774,89.39961810251476,89.4286085467458,89.44321656894725,89.45313991774509,89.4443826719504,89.46395640630705,89.45756962756093,89.45473671464067,89.46178257092612,89.45951846498714,89.46846488441116,89.47898547214778,89.49208074882806,89.49818906992948,89.51586095646533,89.52292116129254,89.52621500673908,89.53512805478661,89.54078744240678,89.54695675426358,89.55198478503158,89.55079513548259,89.5591652993532,89.56178688740383,89.57210765904166,89.58777964135372,89.582944789927,89.58997140275414,89.59410748158112,89.60506770284552,89.61102290176882,89.62404558660025,89.63095395607128,89.63153655749178,89.6318772120806,89.63683948527343,89.6498637477624,89.65101441394,89.6530734858847,89.66297146115294,89.66087859324051,89.6573290502806,89.65594256241394,89.66311408596884,89.65297449606096,89.65743099675457,89.65512382692255,89.66237198512118,89.66986368933182,89.66980155992577,89.6747510300367,89.6804221868938,89.69280913229032,89.7008143676091,89.7038122043117,89.71672010123412,89.71312521485892,89.71663076564937,89.72177704638689,89.72195765746419,89.7412006157458,89.73695097821228,89.73873948123126,89.74204478388747,89.74417115739351,89.7484971414631,89.75261243615306,89.75474820197059,89.75194100758634,89.75961437583636,89.76466004853992,89.7599679901544,89.75619343508131,89.7595018875942,89.7551603570057,89.76854876060784,89.7785098624998,89.77729906337979,89.76556450073822,89.76611344536109,89.77265597744372,89.77007755327817,89.77224680910584
mort_diabe,90.78030855777594,90.7681603229368,90.7524599041802,90.75611870388465,90.75046092310163,90.7701921109138,90.76696196216615,90.76811858022765,90.77311095377523,90.76303884026974,90.75713031607503,90.76419181853274,90.76603576295828,90.76606407567158,90.76541676593143,90.76729873824242,90.76820274160288,90.77324688454625,90.77311956894185,90.76769973782935,90.76341844239113,90.76113971966753,90.75989274321351,90.75417468476846,90.75084657024547,90.74108553249309,90.74175183273157,90.74121371777686,90.74098685880847,90.72933603204415,90.72784187481022,90.71693439336919,90.71908932090568,90.7181162576907,90.72381277449429,90.71929244562104,90.71246244015454,90.7197417275026,90.72902425394278,90.72476680574125,90.71617605415169,90.71610406254486,90.70875487755433,90.70227977998235,90.70344288413864,90.69755264124362,90.69540750885015,90.68862413050023,90.68923684164965,90.68981749312348,90.6901967271867,90.6931458967828,90.69216676119699,90.68573337534917,90.67841872059908,90.6781165112603,90.6716666006941,90.68077016223724,90.67869998412971,90.67124021437382,90.67211883860494,90.67025468788005,90.66781318194457,90.66340257052076,90.65595547188407,90.6524408816474,90.64875621774767,90.65140582771046,90.64149336399774,90.64766361270982,90.65033515744693,90.64467461281032,90.64840854647053,90.65198314319966,90.66261329343179,90.66759263979912,90.6496417234852,90.6417555440377,90.64315559008953,90.64807421790644,90.65419854158547,90.65122709005355,90.6526162487658,90.6456518817982
